,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-04-24,SH600000,-0.00016985392772480903,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260424_16,1f3d470976984f71a7c436d88944210c,0.165,,,
1,2026-04-24,SZ300866,-0.01699208840727806,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
2,2026-04-24,SZ300896,0.060395851731300354,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
3,2026-04-24,SZ300979,-0.03478831797838211,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
4,2026-04-24,SZ300999,-0.08575689792633057,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
5,2026-04-24,SZ301236,-0.07310231029987335,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
6,2026-04-24,SZ301269,0.020766446366906166,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
7,2026-04-24,SZ302132,-0.08852304518222809,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
8,2026-04-24,SH600000,-0.00808759406208992,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
9,2026-04-24,SH600009,0.02155749499797821,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
10,2026-04-24,SH600010,0.03816657513380051,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
11,2026-04-24,SH600011,0.034906864166259766,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
12,2026-04-24,SZ300832,0.0015720040537416935,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
13,2026-04-24,SH600015,0.02334020845592022,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
14,2026-04-24,SH600018,-0.022267919033765793,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
15,2026-04-24,SH600019,-0.038331177085638046,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
16,2026-04-24,SH600023,0.124315045773983,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
17,2026-04-24,SH600025,0.023819727823138237,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
18,2026-04-24,SH600026,0.052365005016326904,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
19,2026-04-24,SH600027,0.08618614077568054,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
20,2026-04-24,SH600028,-0.07287998497486115,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
21,2026-04-24,SH600029,0.023221224546432495,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
22,2026-04-24,SH600030,0.04283278435468674,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
23,2026-04-24,SH600031,0.0020993277430534363,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
24,2026-04-24,SH600036,-0.018692098557949066,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
25,2026-04-24,SH600016,0.037927448749542236,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
26,2026-04-24,SH600039,0.12863405048847198,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,e51592e6e91a4c039e217c9aa6dcf062,0.077,,,
27,2026-04-24,SZ300803,-0.05554743856191635,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
28,2026-04-24,SZ300760,0.0391155481338501,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
29,2026-04-24,SZ300014,-0.0027641712222248316,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
30,2026-04-24,SZ300015,0.1125364676117897,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
31,2026-04-24,SZ300033,0.040185295045375824,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
32,2026-04-24,SZ300059,0.025966702029109,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
33,2026-04-24,SZ300122,-0.02890898287296295,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
34,2026-04-24,SZ300124,0.028559118509292603,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
35,2026-04-24,SZ300251,0.006137572228908539,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
36,2026-04-24,SZ300274,0.19489268958568573,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
37,2026-04-24,SZ300308,-0.04251089319586754,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
38,2026-04-24,SZ300316,0.04570578411221504,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
39,2026-04-24,SZ300347,0.00430198572576046,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
40,2026-04-24,SZ300782,0.01184699684381485,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
41,2026-04-24,SZ300394,0.15872526168823242,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
42,2026-04-24,SZ300413,-0.0213918536901474,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
43,2026-04-24,SZ300418,-0.01172666810452938,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
44,2026-04-24,SZ300433,-0.07106462866067886,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
45,2026-04-24,SZ300442,0.023299522697925568,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
46,2026-04-24,SZ300476,0.023748939856886864,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
47,2026-04-24,SZ300498,-0.10949377715587616,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
48,2026-04-24,SZ300502,0.02484428882598877,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
49,2026-04-24,SZ300628,-0.06077587977051735,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
50,2026-04-24,SZ300661,-0.08867553621530533,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
51,2026-04-24,SZ300750,-0.0009927541250362992,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
52,2026-04-24,SZ300759,-0.01359778456389904,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
53,2026-04-24,SZ300408,-0.07786274701356888,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
54,2026-04-24,SZ003816,0.08363303542137146,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260424_14,a1348239753b4f3a99014bb439eb4bfa,0.031,,,
