datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-03-06,SH600000,0.001781444594047669,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260308_15,3a31a26784814e90be6f0e3abedfff7f,,,
2026-03-06,SZ000596,-0.01506748516112566,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000568,-0.0012890909565612674,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000538,-0.04609913006424904,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000425,0.06788454204797745,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000408,0.045816570520401,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000338,0.02211577817797661,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000617,-0.0011016159551218152,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000333,-0.03538703918457031,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000166,-0.01386989001184702,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000157,0.09143143892288208,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000100,-0.028170326724648476,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000063,0.022728972136974335,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000002,-0.04298936203122139,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000001,-0.00540204718708992,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000301,0.028919022530317307,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000625,-0.029942087829113007,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000630,0.02146359719336033,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000651,-0.04293398559093475,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000977,-0.03804510831832886,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000975,-0.03204891085624695,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000963,-0.01627560332417488,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000938,-0.036669421941041946,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000895,-0.01775342971086502,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000876,-0.10295765846967697,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
2026-03-06,SZ000858,-0.039550185203552246,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260308_12,ddbfd8300374491fa4021a9b60c29b11,,,
